index,timestep,node,net_export
12893,t0021,n7976,0.0
12894,t0021,n7983,0.0
12895,t0021,n7984,0.0
12888,t0021,n7952,0.0
12840,t0021,n7712,0.0
12839,t0021,n7711,0.0
12838,t0021,n7704,0.0
12783,t0021,n5726,0.0
12784,t0021,n5732,0.0
12785,t0021,n5733,0.0
12786,t0021,n5734,0.0
12787,t0021,n5735,0.0
12788,t0021,n5738,0.0
12789,t0021,n5739,0.0
12790,t0021,n6839,0.0
12791,t0021,n6841,0.0
12792,t0021,n6842,0.0
12793,t0021,n6843,0.0
12794,t0021,n6844,0.0
12795,t0021,n6845,0.0
12796,t0021,n6846,0.0
12797,t0021,n6847,0.0
12782,t0021,n5725,0.0
12781,t0021,n5724,0.0
12780,t0021,n5722,0.0
12779,t0021,n5718,0.0
12763,t0021,n5686,0.0
12764,t0021,n5687,0.0
12765,t0021,n5688,0.0
12766,t0021,n5689,0.0
12767,t0021,n5690,0.0
12768,t0021,n5692,0.0
12769,t0021,n5693,0.0
12798,t0021,n6848,0.0
12770,t0021,n5694,0.0
12772,t0021,n5696,0.0
12773,t0021,n5697,0.0
12774,t0021,n5702,-584.0
12775,t0021,n5710,0.0
12776,t0021,n5711,0.0
12777,t0021,n5713,0.0
12778,t0021,n5714,0.0
12771,t0021,n5695,0.0
12761,t0021,n5684,0.0
12799,t0021,n6849,0.0
12801,t0021,n6851,0.0
12822,t0021,n7280,0.0
12823,t0021,n7281,0.0
12824,t0021,n7282,0.0
12825,t0021,n7486,0.0
12826,t0021,n7487,0.0
12827,t0021,n7489,0.0
12828,t0021,n7610,0.0
12829,t0021,n7637,0.0
12830,t0021,n7641,0.0
12831,t0021,n7649,0.0
12832,t0021,n7652,0.0
12833,t0021,n7653,0.0
12834,t0021,n7672,0.0
12835,t0021,n7681,0.0
12836,t0021,n7682,0.0
12821,t0021,n7279,0.0
12820,t0021,n7278,0.0
12819,t0021,n7277,0.0
12818,t0021,n7276,0.0
12802,t0021,n6852,0.0
12803,t0021,n6853,0.0
12804,t0021,n6854,0.0
12805,t0021,n7151,0.0
12806,t0021,n7261,0.0
12807,t0021,n7264,0.0
12808,t0021,n7266,0.0
12800,t0021,n6850,0.0
12809,t0021,n7267,0.0
12811,t0021,n7269,0.0
12812,t0021,n7270,0.0
12813,t0021,n7271,0.0
12814,t0021,n7272,0.0
12815,t0021,n7273,0.0
12816,t0021,n7274,0.0
12817,t0021,n7275,0.0
12810,t0021,n7268,0.0
12607,t0021,n4729,0.0
12914,t0021,n8066,0.0
12605,t0021,n4727,0.0
12396,t0021,n4505,0.0
12397,t0021,n4506,0.0
12398,t0021,n4507,0.0
12399,t0021,n4508,0.0
12400,t0021,n4509,0.0
12401,t0021,n4510,0.0
12402,t0021,n4511,0.0
12403,t0021,n4512,0.0
12404,t0021,n4513,0.0
12405,t0021,n4514,0.0
12406,t0021,n4515,0.0
12407,t0021,n4516,0.0
12408,t0021,n4517,0.0
12409,t0021,n4518,0.0
12410,t0021,n4519,0.0
12395,t0021,n4504,0.0
12411,t0021,n4520,0.0
12394,t0021,n4503,0.0
12392,t0021,n4501,0.0
12377,t0021,n3512,-1624.0582332155475
12378,t0021,n3520,-812.0291166077737
12379,t0021,n3581,-93.50150943396224
12380,t0021,n3587,-13.533113207547164
12381,t0021,n3610,-46.75075471698112
12382,t0021,n3735,-2785.8
12383,t0021,n3739,-696.4499999999999
12384,t0021,n3827,-696.4499999999999
12385,t0021,n3848,0.0
12386,t0021,n4494,-498.035
12387,t0021,n4496,0.0
12388,t0021,n4497,0.0
12389,t0021,n4498,0.0
12390,t0021,n4499,0.0
12391,t0021,n4500,0.0
12393,t0021,n4502,0.0
12412,t0021,n4521,0.0
12413,t0021,n4522,0.0
12414,t0021,n4523,0.0
12435,t0021,n4544,0.0
12436,t0021,n4545,0.0
12437,t0021,n4546,0.0
12438,t0021,n4547,0.0
12439,t0021,n4548,0.0
12440,t0021,n4549,0.0
12441,t0021,n4550,0.0
12442,t0021,n4551,0.0
12443,t0021,n4552,0.0
12444,t0021,n4553,0.0
12445,t0021,n4554,0.0
12446,t0021,n4555,0.0
12447,t0021,n4556,0.0
12448,t0021,n4557,0.0
12449,t0021,n4558,0.0
12434,t0021,n4543,0.0
12433,t0021,n4542,0.0
12432,t0021,n4541,0.0
12431,t0021,n4540,0.0
12415,t0021,n4524,0.0
12416,t0021,n4525,0.0
12417,t0021,n4526,0.0
12418,t0021,n4527,0.0
12419,t0021,n4528,0.0
12420,t0021,n4529,0.0
12421,t0021,n4530,0.0
12376,t0021,n3507,0.0
12422,t0021,n4531,0.0
12424,t0021,n4533,0.0
12425,t0021,n4534,0.0
12426,t0021,n4535,0.0
12427,t0021,n4536,0.0
12428,t0021,n4537,0.0
12429,t0021,n4538,0.0
12430,t0021,n4539,0.0
12423,t0021,n4532,0.0
12450,t0021,n4559,0.0
12375,t0021,n3505,0.0
12373,t0021,n3503,0.0
12319,t0021,n3322,0.0
12320,t0021,n3323,0.0
12321,t0021,n3324,0.0
12322,t0021,n3348,-587.6526501766784
12323,t0021,n3453,0.0
12324,t0021,n3454,0.0
12325,t0021,n3455,0.0
12326,t0021,n3456,0.0
12327,t0021,n3457,0.0
12328,t0021,n3458,0.0
12329,t0021,n3459,0.0
12330,t0021,n3460,0.0
12331,t0021,n3461,0.0
12332,t0021,n3462,0.0
12333,t0021,n3463,0.0
12318,t0021,n3321,0.0
12334,t0021,n3464,0.0
12317,t0021,n3320,0.0
12315,t0021,n3318,0.0
12300,t0021,n3303,0.0
12301,t0021,n3304,0.0
12302,t0021,n3305,0.0
12303,t0021,n3306,0.0
12304,t0021,n3307,0.0
12305,t0021,n3308,0.0
12306,t0021,n3309,0.0
12307,t0021,n3310,0.0
12308,t0021,n3311,0.0
12309,t0021,n3312,0.0
12310,t0021,n3313,0.0
12311,t0021,n3314,0.0
12312,t0021,n3315,0.0
12313,t0021,n3316,0.0
12314,t0021,n3317,0.0
12316,t0021,n3319,0.0
12335,t0021,n3465,0.0
12336,t0021,n3466,0.0
12337,t0021,n3467,0.0
12358,t0021,n3488,0.0
12359,t0021,n3489,0.0
12360,t0021,n3490,0.0
12361,t0021,n3491,0.0
12362,t0021,n3492,0.0
12363,t0021,n3493,0.0
12364,t0021,n3494,0.0
12365,t0021,n3495,0.0
12366,t0021,n3496,0.0
12367,t0021,n3497,0.0
12368,t0021,n3498,0.0
12369,t0021,n3499,0.0
12370,t0021,n3500,0.0
12371,t0021,n3501,0.0
12372,t0021,n3502,0.0
12357,t0021,n3487,0.0
12356,t0021,n3486,0.0
12355,t0021,n3485,0.0
12354,t0021,n3484,0.0
12338,t0021,n3468,0.0
12339,t0021,n3469,0.0
12340,t0021,n3470,0.0
12341,t0021,n3471,0.0
12342,t0021,n3472,0.0
12343,t0021,n3473,0.0
12344,t0021,n3474,0.0
12374,t0021,n3504,0.0
12345,t0021,n3475,0.0
12347,t0021,n3477,0.0
12348,t0021,n3478,0.0
12349,t0021,n3479,0.0
12350,t0021,n3480,0.0
12351,t0021,n3481,0.0
12352,t0021,n3482,0.0
12353,t0021,n3483,0.0
12346,t0021,n3476,0.0
12451,t0021,n4560,0.0
12606,t0021,n4728,0.0
12453,t0021,n4562,0.0
12551,t0021,n4673,0.0
12552,t0021,n4674,0.0
12553,t0021,n4675,0.0
12554,t0021,n4676,0.0
12555,t0021,n4677,0.0
12556,t0021,n4678,0.0
12557,t0021,n4679,0.0
12558,t0021,n4680,0.0
12559,t0021,n4681,0.0
12560,t0021,n4682,0.0
12561,t0021,n4683,0.0
12562,t0021,n4684,0.0
12563,t0021,n4685,0.0
12564,t0021,n4686,0.0
12565,t0021,n4687,0.0
12550,t0021,n4672,0.0
12452,t0021,n4561,0.0
12549,t0021,n4671,0.0
12547,t0021,n4669,0.0
12532,t0021,n4654,0.0
12533,t0021,n4655,0.0
12534,t0021,n4656,0.0
12535,t0021,n4657,0.0
12536,t0021,n4658,0.0
12537,t0021,n4659,0.0
12538,t0021,n4660,0.0
12539,t0021,n4661,0.0
12540,t0021,n4662,0.0
12541,t0021,n4663,0.0
12542,t0021,n4664,0.0
12543,t0021,n4665,0.0
12544,t0021,n4666,0.0
12545,t0021,n4667,0.0
12546,t0021,n4668,0.0
12548,t0021,n4670,0.0
12567,t0021,n4689,0.0
12568,t0021,n4690,0.0
12569,t0021,n4691,0.0
12590,t0021,n4712,0.0
12591,t0021,n4713,0.0
12592,t0021,n4714,0.0
12593,t0021,n4715,0.0
12594,t0021,n4716,0.0
12595,t0021,n4717,0.0
12596,t0021,n4718,0.0
12597,t0021,n4719,0.0
12598,t0021,n4720,0.0
12599,t0021,n4721,0.0
12600,t0021,n4722,0.0
12601,t0021,n4723,0.0
12602,t0021,n4724,0.0
12603,t0021,n4725,0.0
12604,t0021,n4726,0.0
12589,t0021,n4711,0.0
12588,t0021,n4710,0.0
12587,t0021,n4709,0.0
12586,t0021,n4708,0.0
12570,t0021,n4692,0.0
12571,t0021,n4693,0.0
12572,t0021,n4694,0.0
12573,t0021,n4695,0.0
12574,t0021,n4696,0.0
12575,t0021,n4697,0.0
12576,t0021,n4698,0.0
12531,t0021,n4653,0.0
12577,t0021,n4699,0.0
12579,t0021,n4701,0.0
12580,t0021,n4702,0.0
12581,t0021,n4703,0.0
12582,t0021,n4704,0.0
12583,t0021,n4705,0.0
12584,t0021,n4706,0.0
12585,t0021,n4707,0.0
12578,t0021,n4700,0.0
12530,t0021,n4652,0.0
12566,t0021,n4688,0.0
12528,t0021,n4650,0.0
12474,t0021,n4596,0.0
12475,t0021,n4597,0.0
12476,t0021,n4598,0.0
12477,t0021,n4599,0.0
12478,t0021,n4600,0.0
12479,t0021,n4601,0.0
12480,t0021,n4602,0.0
12481,t0021,n4603,0.0
12482,t0021,n4604,0.0
12483,t0021,n4605,0.0
12484,t0021,n4606,0.0
12485,t0021,n4607,0.0
12486,t0021,n4608,0.0
12487,t0021,n4609,0.0
12488,t0021,n4610,0.0
12473,t0021,n4595,0.0
12472,t0021,n4594,0.0
12471,t0021,n4593,0.0
12470,t0021,n4592,0.0
12529,t0021,n4651,0.0
12455,t0021,n4575,0.0
12456,t0021,n4576,0.0
12457,t0021,n4577,0.0
12458,t0021,n4579,0.0
12459,t0021,n4580,0.0
12460,t0021,n4581,0.0
12489,t0021,n4611,0.0
12461,t0021,n4583,0.0
12463,t0021,n4585,0.0
12464,t0021,n4586,0.0
12465,t0021,n4587,0.0
12466,t0021,n4588,0.0
12467,t0021,n4589,0.0
12468,t0021,n4590,0.0
12469,t0021,n4591,0.0
12462,t0021,n4584,0.0
12490,t0021,n4612,0.0
12454,t0021,n4569,-488.1
12492,t0021,n4614,0.0
12513,t0021,n4635,0.0
12514,t0021,n4636,0.0
12515,t0021,n4637,0.0
12516,t0021,n4638,0.0
12517,t0021,n4639,0.0
12491,t0021,n4613,0.0
12519,t0021,n4641,0.0
12520,t0021,n4642,0.0
12521,t0021,n4643,0.0
12522,t0021,n4644,0.0
12523,t0021,n4645,0.0
12524,t0021,n4646,0.0
12525,t0021,n4647,0.0
12526,t0021,n4648,0.0
12527,t0021,n4649,0.0
12512,t0021,n4634,0.0
12511,t0021,n4633,0.0
12518,t0021,n4640,0.0
12509,t0021,n4631,0.0
12510,t0021,n4632,0.0
12494,t0021,n4616,0.0
12495,t0021,n4617,0.0
12496,t0021,n4618,0.0
12497,t0021,n4619,0.0
12498,t0021,n4620,0.0
12499,t0021,n4621,0.0
12500,t0021,n4622,0.0
12493,t0021,n4615,0.0
12502,t0021,n4624,0.0
12503,t0021,n4625,0.0
12504,t0021,n4626,0.0
12505,t0021,n4627,0.0
12506,t0021,n4628,0.0
12507,t0021,n4629,0.0
12508,t0021,n4630,0.0
12501,t0021,n4623,0.0
13320,t0022,n5553,0.0
13321,t0022,n5554,0.0
13322,t0022,n5555,0.0
13323,t0022,n5556,0.0
13324,t0022,n5557,0.0
13325,t0022,n5559,-563.69
13326,t0022,n5572,0.0
13330,t0022,n5596,0.0
13328,t0022,n5591,0.0
13329,t0022,n5592,0.0
13331,t0022,n5597,0.0
13332,t0022,n5598,0.0
13333,t0022,n5599,0.0
13334,t0022,n5602,-66.29874520197403
13327,t0022,n5579,0.0
13319,t0022,n5552,0.0
13301,t0022,n5525,-0.0
13317,t0022,n5550,0.0
13335,t0022,n5606,-1330.8617894352035
13302,t0022,n5534,0.0
13303,t0022,n5535,0.0
13304,t0022,n5536,0.0
13305,t0022,n5537,0.0
13306,t0022,n5538,0.0
13307,t0022,n5539,0.0
13318,t0022,n5551,0.0
13308,t0022,n5540,0.0
13310,t0022,n5542,0.0
13311,t0022,n5543,0.0
13312,t0022,n5544,0.0
13313,t0022,n5545,0.0
13314,t0022,n5546,0.0
13315,t0022,n5547,0.0
13316,t0022,n5549,0.0
13309,t0022,n5541,0.0
13336,t0022,n5643,0.0
13354,t0022,n5662,0.0
13338,t0022,n5645,0.0
13359,t0022,n5667,0.0
13360,t0022,n5668,0.0
13361,t0022,n5669,0.0
13362,t0022,n5670,0.0
13363,t0022,n5671,0.0
13364,t0022,n5672,0.0
13365,t0022,n5673,0.0
13366,t0022,n5674,0.0
13367,t0022,n5675,0.0
13368,t0022,n5676,0.0
13369,t0022,n5677,0.0
13370,t0022,n5678,0.0
13371,t0022,n5679,0.0
13372,t0022,n5680,0.0
13373,t0022,n5681,0.0
13358,t0022,n5666,0.0
13337,t0022,n5644,0.0
13357,t0022,n5665,0.0
13355,t0022,n5663,0.0
13339,t0022,n5646,0.0
13340,t0022,n5647,0.0
13341,t0022,n5648,0.0
13342,t0022,n5649,0.0
13343,t0022,n5650,0.0
13344,t0022,n5651,0.0
13345,t0022,n5653,0.0
13346,t0022,n5654,0.0
13347,t0022,n5655,0.0
13348,t0022,n5656,0.0
13349,t0022,n5657,0.0
13350,t0022,n5658,0.0
13351,t0022,n5659,0.0
13352,t0022,n5660,0.0
13353,t0022,n5661,0.0
13356,t0022,n5664,0.0
13300,t0022,n4855,0.0
13224,t0022,n4731,0.0
13298,t0022,n4852,0.0
13244,t0022,n4751,0.0
13245,t0022,n4752,0.0
13246,t0022,n4753,0.0
13247,t0022,n4754,0.0
13248,t0022,n4755,0.0
13249,t0022,n4756,0.0
13250,t0022,n4757,0.0
13251,t0022,n4758,0.0
13252,t0022,n4759,0.0
13253,t0022,n4760,0.0
13254,t0022,n4761,0.0
13255,t0022,n4762,0.0
13256,t0022,n4763,0.0
13257,t0022,n4764,0.0
13258,t0022,n4765,0.0
13243,t0022,n4750,0.0
13242,t0022,n4749,0.0
13241,t0022,n4748,0.0
13240,t0022,n4747,0.0
13374,t0022,n5682,0.0
13225,t0022,n4732,0.0
13226,t0022,n4733,0.0
13227,t0022,n4734,0.0
13228,t0022,n4735,0.0
13229,t0022,n4736,0.0
13230,t0022,n4737,0.0
13259,t0022,n4766,0.0
13231,t0022,n4738,0.0
13233,t0022,n4740,0.0
13234,t0022,n4741,0.0
13235,t0022,n4742,0.0
13236,t0022,n4743,0.0
13237,t0022,n4744,0.0
13238,t0022,n4745,0.0
13239,t0022,n4746,0.0
13232,t0022,n4739,0.0
13299,t0022,n4854,0.0
13260,t0022,n4767,0.0
13262,t0022,n4769,0.0
13283,t0022,n4790,0.0
13284,t0022,n4791,0.0
13285,t0022,n4793,-90.99333333333334
13286,t0022,n4798,-181.98666666666668
13287,t0022,n4799,-90.99333333333334
13288,t0022,n4800,-45.49666666666667
13289,t0022,n4825,-86.02339622641509
13290,t0022,n4826,-12.450754716981129
13291,t0022,n4836,-506.29
13292,t0022,n4842,-506.29
13293,t0022,n4844,0.0
13294,t0022,n4845,0.0
13295,t0022,n4846,0.0
13296,t0022,n4847,0.0
13297,t0022,n4848,0.0
13282,t0022,n4789,0.0
13281,t0022,n4788,0.0
13280,t0022,n4787,0.0
13279,t0022,n4786,0.0
13263,t0022,n4770,0.0
13264,t0022,n4771,0.0
13265,t0022,n4772,0.0
13266,t0022,n4773,0.0
13267,t0022,n4774,0.0
13268,t0022,n4775,0.0
13269,t0022,n4776,0.0
13261,t0022,n4768,0.0
13270,t0022,n4777,0.0
13272,t0022,n4779,0.0
13273,t0022,n4780,0.0
13274,t0022,n4781,0.0
13275,t0022,n4782,0.0
13276,t0022,n4783,0.0
13277,t0022,n4784,0.0
13278,t0022,n4785,0.0
13271,t0022,n4778,0.0
13375,t0022,n5683,0.0
13452,t0022,n7688,0.0
13377,t0022,n5685,0.0
13476,t0022,n7850,0.0
13477,t0022,n7852,0.0
13478,t0022,n7857,0.0
13479,t0022,n7863,0.0
13480,t0022,n7870,0.0
13481,t0022,n7871,0.0
13482,t0022,n7872,0.0
13483,t0022,n7873,0.0
13484,t0022,n7878,0.0
13485,t0022,n7879,0.0
13486,t0022,n7884,0.0
13487,t0022,n7888,0.0
13488,t0022,n7889,0.0
13489,t0022,n7890,0.0
13490,t0022,n7892,0.0
13475,t0022,n7823,0.0
13491,t0022,n7897,0.0
13474,t0022,n7805,0.0
13472,t0022,n7798,0.0
13457,t0022,n7721,0.0
13458,t0022,n7723,0.0
13459,t0022,n7724,0.0
13460,t0022,n7726,0.0
13461,t0022,n7729,-385.24946536282215
13462,t0022,n7745,0.0
13463,t0022,n7756,0.0
13464,t0022,n7760,0.0
13465,t0022,n7769,0.0
13466,t0022,n7783,0.0
13467,t0022,n7786,0.0
13468,t0022,n7788,0.0
13469,t0022,n7790,0.0
13470,t0022,n7791,0.0
13471,t0022,n7795,0.0
13473,t0022,n7800,0.0
13492,t0022,n7901,0.0
13493,t0022,n7907,0.0
13494,t0022,n7910,0.0
13515,t0022,n8002,0.0
13516,t0022,n8013,0.0
13517,t0022,n8015,0.0
13518,t0022,n8016,0.0
13519,t0022,n8028,0.0
13520,t0022,n8043,0.0
13521,t0022,n8045,0.0
13522,t0022,n8046,0.0
13523,t0022,n8047,0.0
13524,t0022,n8051,0.0
13525,t0022,n8052,0.0
13526,t0022,n8055,0.0
13527,t0022,n8060,0.0
13528,t0022,n8061,0.0
13223,t0022,n4730,0.0
13514,t0022,n7998,0.0
13513,t0022,n7996,0.0
13512,t0022,n7989,0.0
13511,t0022,n7988,0.0
13495,t0022,n7913,0.0
13496,t0022,n7916,0.0
13497,t0022,n7933,0.0
13498,t0022,n7934,0.0
13499,t0022,n7938,0.0
13500,t0022,n7939,0.0
13501,t0022,n7941,0.0
13456,t0022,n7720,0.0
13502,t0022,n7944,0.0
13504,t0022,n7959,0.0
13505,t0022,n7961,-405.95
13506,t0022,n7967,0.0
13507,t0022,n7975,0.0
13508,t0022,n7976,0.0
13509,t0022,n7983,0.0
13510,t0022,n7984,0.0
13503,t0022,n7952,0.0
13455,t0022,n7712,0.0
13454,t0022,n7711,0.0
13453,t0022,n7704,0.0
13398,t0022,n5726,0.0
13399,t0022,n5732,0.0
13400,t0022,n5733,0.0
13401,t0022,n5734,0.0
13402,t0022,n5735,0.0
13403,t0022,n5738,0.0
13404,t0022,n5739,0.0
13405,t0022,n6839,0.0
13406,t0022,n6841,0.0
13407,t0022,n6842,0.0
13408,t0022,n6843,0.0
13409,t0022,n6844,0.0
13410,t0022,n6845,0.0
13411,t0022,n6846,0.0
13412,t0022,n6847,0.0
13397,t0022,n5725,0.0
13396,t0022,n5724,0.0
13395,t0022,n5722,0.0
13394,t0022,n5718,0.0
13378,t0022,n5686,0.0
13379,t0022,n5687,0.0
13380,t0022,n5688,0.0
13381,t0022,n5689,0.0
13382,t0022,n5690,0.0
13383,t0022,n5692,0.0
13384,t0022,n5693,0.0
13413,t0022,n6848,0.0
13385,t0022,n5694,0.0
13387,t0022,n5696,0.0
13388,t0022,n5697,0.0
13389,t0022,n5702,-506.29
13390,t0022,n5710,0.0
13391,t0022,n5711,0.0
13392,t0022,n5713,0.0
13393,t0022,n5714,0.0
13386,t0022,n5695,0.0
13376,t0022,n5684,0.0
13414,t0022,n6849,0.0
13416,t0022,n6851,0.0
13437,t0022,n7280,0.0
13438,t0022,n7281,0.0
13439,t0022,n7282,0.0
13440,t0022,n7486,0.0
13441,t0022,n7487,0.0
13442,t0022,n7489,0.0
13443,t0022,n7610,0.0
13444,t0022,n7637,0.0
13445,t0022,n7641,0.0
13446,t0022,n7649,0.0
13447,t0022,n7652,0.0
13448,t0022,n7653,0.0
13449,t0022,n7672,0.0
13450,t0022,n7681,0.0
13451,t0022,n7682,0.0
13436,t0022,n7279,0.0
13435,t0022,n7278,0.0
13434,t0022,n7277,0.0
13433,t0022,n7276,0.0
13417,t0022,n6852,0.0
13418,t0022,n6853,0.0
13419,t0022,n6854,0.0
13420,t0022,n7151,0.0
13421,t0022,n7261,0.0
13422,t0022,n7264,0.0
13423,t0022,n7266,0.0
13415,t0022,n6850,0.0
13424,t0022,n7267,0.0
13426,t0022,n7269,0.0
13427,t0022,n7270,0.0
13428,t0022,n7271,0.0
13429,t0022,n7272,0.0
13430,t0022,n7273,0.0
13431,t0022,n7274,0.0
13432,t0022,n7275,0.0
13425,t0022,n7268,0.0
13529,t0022,n8066,0.0
13222,t0022,n4729,0.0
13220,t0022,n4727,0.0
13011,t0022,n4505,0.0
13012,t0022,n4506,0.0
13013,t0022,n4507,0.0
13014,t0022,n4508,0.0
13015,t0022,n4509,0.0
13016,t0022,n4510,0.0
13017,t0022,n4511,0.0
13018,t0022,n4512,0.0
13019,t0022,n4513,0.0
13020,t0022,n4514,0.0
13021,t0022,n4515,0.0
13022,t0022,n4516,0.0
13023,t0022,n4517,0.0
13024,t0022,n4518,0.0
13025,t0022,n4519,0.0
13010,t0022,n4504,0.0
13026,t0022,n4520,0.0
13009,t0022,n4503,0.0
13007,t0022,n4501,0.0
12992,t0022,n3512,-1645.493992932862
12993,t0022,n3520,-822.746996466431
12994,t0022,n3581,-86.02339622641509
12995,t0022,n3587,-12.450754716981129
12996,t0022,n3610,-43.01169811320754
12997,t0022,n3735,-2932.206666666667
12998,t0022,n3739,-733.0516666666667
12999,t0022,n3827,-733.0516666666667
13000,t0022,n3848,0.0
13001,t0022,n4494,-405.95
13002,t0022,n4496,0.0
13003,t0022,n4497,0.0
13004,t0022,n4498,0.0
13005,t0022,n4499,0.0
13006,t0022,n4500,0.0
13008,t0022,n4502,0.0
13027,t0022,n4521,0.0
13028,t0022,n4522,0.0
13029,t0022,n4523,0.0
13050,t0022,n4544,0.0
13051,t0022,n4545,0.0
13052,t0022,n4546,0.0
13053,t0022,n4547,0.0
13054,t0022,n4548,0.0
13055,t0022,n4549,0.0
13056,t0022,n4550,0.0
13057,t0022,n4551,0.0
13058,t0022,n4552,0.0
13059,t0022,n4553,0.0
13060,t0022,n4554,0.0
13061,t0022,n4555,0.0
13062,t0022,n4556,0.0
13063,t0022,n4557,0.0
13064,t0022,n4558,0.0
13049,t0022,n4543,0.0
13048,t0022,n4542,0.0
13047,t0022,n4541,0.0
13046,t0022,n4540,0.0
13030,t0022,n4524,0.0
13031,t0022,n4525,0.0
13032,t0022,n4526,0.0
13033,t0022,n4527,0.0
13034,t0022,n4528,0.0
13035,t0022,n4529,0.0
13036,t0022,n4530,0.0
12990,t0022,n3505,0.0
13037,t0022,n4531,0.0
13039,t0022,n4533,0.0
13040,t0022,n4534,0.0
13041,t0022,n4535,0.0
13042,t0022,n4536,0.0
13043,t0022,n4537,0.0
13044,t0022,n4538,0.0
13045,t0022,n4539,0.0
13038,t0022,n4532,0.0
13065,t0022,n4559,0.0
12989,t0022,n3504,0.0
12987,t0022,n3502,0.0
12933,t0022,n3321,0.0
12934,t0022,n3322,0.0
12935,t0022,n3323,0.0
12936,t0022,n3324,0.0
12937,t0022,n3348,-595.4090106007067
12938,t0022,n3453,0.0
12939,t0022,n3454,0.0
12940,t0022,n3455,0.0
12941,t0022,n3456,0.0
12942,t0022,n3457,0.0
12943,t0022,n3458,0.0
12944,t0022,n3459,0.0
12945,t0022,n3460,0.0
12946,t0022,n3461,0.0
12947,t0022,n3462,0.0
12932,t0022,n3320,0.0
12948,t0022,n3463,0.0
12931,t0022,n3319,0.0
12929,t0022,n3317,0.0
13221,t0022,n4728,0.0
12915,t0022,n3303,0.0
12916,t0022,n3304,0.0
12917,t0022,n3305,0.0
12918,t0022,n3306,0.0
12919,t0022,n3307,0.0
12920,t0022,n3308,0.0
12921,t0022,n3309,0.0
12922,t0022,n3310,0.0
12923,t0022,n3311,0.0
12924,t0022,n3312,0.0
12925,t0022,n3313,0.0
12926,t0022,n3314,0.0
12927,t0022,n3315,0.0
12928,t0022,n3316,0.0
12930,t0022,n3318,0.0
12949,t0022,n3464,0.0
12950,t0022,n3465,0.0
12951,t0022,n3466,0.0
12972,t0022,n3487,0.0
12973,t0022,n3488,0.0
12974,t0022,n3489,0.0
12975,t0022,n3490,0.0
12976,t0022,n3491,0.0
12977,t0022,n3492,0.0
12978,t0022,n3493,0.0
12979,t0022,n3494,0.0
12980,t0022,n3495,0.0
12981,t0022,n3496,0.0
12982,t0022,n3497,0.0
12983,t0022,n3498,0.0
12984,t0022,n3499,0.0
12985,t0022,n3500,0.0
12986,t0022,n3501,0.0
12971,t0022,n3486,0.0
12970,t0022,n3485,0.0
12969,t0022,n3484,0.0
12968,t0022,n3483,0.0
12952,t0022,n3467,0.0
12953,t0022,n3468,0.0
12954,t0022,n3469,0.0
12955,t0022,n3470,0.0
12956,t0022,n3471,0.0
12957,t0022,n3472,0.0
12958,t0022,n3473,0.0
12988,t0022,n3503,0.0
12959,t0022,n3474,0.0
12961,t0022,n3476,0.0
12962,t0022,n3477,0.0
12963,t0022,n3478,0.0
12964,t0022,n3479,0.0
12965,t0022,n3480,0.0
12966,t0022,n3481,0.0
12967,t0022,n3482,0.0
12960,t0022,n3475,0.0
13066,t0022,n4560,0.0
12991,t0022,n3507,0.0
13068,t0022,n4562,0.0
13166,t0022,n4673,0.0
13167,t0022,n4674,0.0
13168,t0022,n4675,0.0
13169,t0022,n4676,0.0
13170,t0022,n4677,0.0
13171,t0022,n4678,0.0
13172,t0022,n4679,0.0
13173,t0022,n4680,0.0
13174,t0022,n4681,0.0
13175,t0022,n4682,0.0
13176,t0022,n4683,0.0
13177,t0022,n4684,0.0
13178,t0022,n4685,0.0
13179,t0022,n4686,0.0
13180,t0022,n4687,0.0
13165,t0022,n4672,0.0
13164,t0022,n4671,0.0
13163,t0022,n4670,0.0
13162,t0022,n4669,0.0
13146,t0022,n4653,0.0
13147,t0022,n4654,0.0
13148,t0022,n4655,0.0
13149,t0022,n4656,0.0
13150,t0022,n4657,0.0
13151,t0022,n4658,0.0
13152,t0022,n4659,0.0
13181,t0022,n4688,0.0
13153,t0022,n4660,0.0
13155,t0022,n4662,0.0
13156,t0022,n4663,0.0
13157,t0022,n4664,0.0
13158,t0022,n4665,0.0
13159,t0022,n4666,0.0
13160,t0022,n4667,0.0
13161,t0022,n4668,0.0
13154,t0022,n4661,0.0
13145,t0022,n4652,0.0
13182,t0022,n4689,0.0
13184,t0022,n4691,0.0
13205,t0022,n4712,0.0
13206,t0022,n4713,0.0
13207,t0022,n4714,0.0
13208,t0022,n4715,0.0
13209,t0022,n4716,0.0
13210,t0022,n4717,0.0
13211,t0022,n4718,0.0
13212,t0022,n4719,0.0
13213,t0022,n4720,0.0
13214,t0022,n4721,0.0
13215,t0022,n4722,0.0
13216,t0022,n4723,0.0
13217,t0022,n4724,0.0
13218,t0022,n4725,0.0
13067,t0022,n4561,0.0
13204,t0022,n4711,0.0
13203,t0022,n4710,0.0
13202,t0022,n4709,0.0
13201,t0022,n4708,0.0
13185,t0022,n4692,0.0
13186,t0022,n4693,0.0
13187,t0022,n4694,0.0
13188,t0022,n4695,0.0
13189,t0022,n4696,0.0
13190,t0022,n4697,0.0
13191,t0022,n4698,0.0
13183,t0022,n4690,0.0
13192,t0022,n4699,0.0
13194,t0022,n4701,0.0
13195,t0022,n4702,0.0
